509		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.55	3.0		0.01	0.9		1.0		1.1		1.2		1.1		1.0		1.1		1.2		-1.0	-1.0	0.0		0.0		0.99		0.99		blood_entry_shotgun   	blood_armour  			blood_armour_heavy  	blood_stab_uw			4.3			1.0		BulletLarge			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
																																				
##############																																		
# SNIPER																																		
##############																																		
																																				
# NORMAL																																		
201		21.0		1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.	4	2		0.55	4.0		0.01	1.2		1.8		1.2		0.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.01		0.01	0.8		0.8		-   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge				BulletSmall				BulletSmall
701		21.0		1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			500.0	600.	4	2		0.55	4.0		0.01	1.2		1.8		1.2		0.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.01		0.01	0.8		0.8		-   	blood_armour  			blood_armour_heavy  	blood_stab_uw			1.1			1.0		BulletLarge				BulletSmall				BulletSmall
																																				
# HEADSHOT																																		

202		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	4		2		0.55		4.0		1.8		0.83	0.8		0.8		0.8		0.83	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_entry_shotgun     						-   					-   					-   					1.4			1.0		BulletSmall		-						-
702		23.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9		0.9				500.0	600.0	4		2		0.55	4.0		0.01	1.2		1.8		1.2		0.8		1.2		1.8		1.2		1.8		-1.0	-1.0	0.01		0.99		0.99		0.99		blood_entry_shotgun       blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		ShotgunLarge				ShotgunLarge				ShotgunLarge
																																				
																																				
##############																																	
# RUBBERGUN	/ STUNGUN																																	
##############																																	
																																				
295		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		0.9		0.6		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.5		0.2		blood_entry						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
795		1.0		1010	1010	1015	1015	1017	1017	50  0	0		0.1			0.2			120.0	240.0	3		3		0.35	0.75	2.6		0.03	0.75	0.9		1.2		0.05	0.85	0.9		1.2		-1.0	-1.0	0.3		0.01	0.5		0.5		blood_entry		   	blood_headshot  		blood_armour_heavy  	blood_stab_uw			30000.7		1.0		BulletSmall				BulletSmall				BulletSmall
																																				
301		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-
601		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.55	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_stungun			blood_stungun			bul_stungun				-   					0.0			1.0		-						-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		206 44	204		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		scr_clown_bul			-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		0  	139	185		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		2.1		2.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		blood_armour_heavy	-						-						-   					0.0			1.0		-						-						-
																																				
																																			
BLOODFX_ENTRY_INFO_END																															
																																				
																																				
																																				
																																				
BLOODFX_EXIT_INFO_START																															
																																				
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#				DECALS --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------->		PARTICLE EFFECTS -------------------------------------------------------------------------------------->	PED DAMAGE EFFECTS -------------------------------------------------->	#
# ID	PROB	SPLAT DCL ID	SPRAY DCL ID	MIST DCL ID		COL_TINT		SPRAY		MIST		LOD RANGE		NUM PROBES		PROBE	PROBE	PROBE	 SIZE A HI 		 SIZE A LO		 SIZE B HI		 SIZE B LO		---LIFE----		FADEIN	------GROWTH-------		FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				FX_SYSTEM				SIZE_EVO	PROB	BLOOD_DAMAGE_NAME	BLOOD_DAMAGE_NAME		BLOOD_DAMAGE_NAME	#
#				NORM	SOAK	NORM	SOAK	NORM	SOAK	R   G	B		DOT_THRESH	THRESH		HI		LO		HI		LO		VARITN	DISTA	DISTB	MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX		MIN		MAX				TIME	MIN		MAX								BODY ARMOUR				HEAVY ARMOUR			UNDERWATER														BODY ARMOUR				HEAVY ARMOUR		#
#####################################################################################################################################################################################################################################################################################################################################################################################################################################################################
																																																																	
##############																																	
# FIREARMS																																		
##############																																	
																																				
# SMALL																																			
101		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	1		1		0.05	4.0		0.05		0.82	0.8		0.8		0.8		0.82	0.8		0.8		0.8		-1.0	-1.0	0.0		0.01	0.8		0.8		-						-   					-   					-   					4.5			1.0		BulletLarge				-						-
501		30.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
																																				
# MEDIUM																																		
102		19.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	2		1		0.2		4.0		0.06		1.34	1.3		1.4		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		-						-   					-   					-   					4.7			1.0		BulletLarge				-						-
502		30.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
																																				
# LARGE																																			
103		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_exit						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
503		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			360.0	460.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
																																				
# NECK																																				
104		23.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	4		1		0.2		4.0		0.08		1.33	1.3		1.4		1.4		1.33	0.8		1.4		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_exit  					-   					-   					-   					5.5			1.0		NonFatalHeadshot				-						-
504		23.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		1		0.3		4.0		0.06		1.3		1.3		1.4		1.3		1.43	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_headshot       					-   					-   					-   					5.5			1.0		NonFatalHeadshot				-						-
																																			
# HEADSHOT																																			
105		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	4		2		0.2		4.0		0.08		0.83	0.8		0.8		0.8		0.83	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood     						-   					-   					-   					1.4			1.0		BulletSmall		-						-
505		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_amb_abattoir_saw_blood						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
588		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_headshot						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
599		1.0		1010	1010	1015	1015	1017	1017	45  0	0		0.0			0.7			300.0	400.0	4		2		0.55	4.0		0.1			0.6		1.8		1.2		1.8		1.6		2.8		2.2		2.8		-1.0	-1.0	0.0		0.01	0.8		0.8		-			blood_armour  			blood_armour_heavy  	blood_stab_uw			1.0			1.0		BulletLarge		ArmorBullet				ArmorBullet
577		14.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		1		0.1		4.0		0.01		0.6		0.8		0.9		3.2		2.6		0.8		0.9		1.2		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_throat     	-   					-   					-   					1.5			1.0		ShotgunLargeMonolithic				-						-
566		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	4		2		0.2		4.0		0.08		0.83	0.8		0.8		0.8		0.83	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_throat     						-   					-   					-   					1.4			1.0		BulletHead		-						ShotgunSmallMonolithic
569		25.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.8		0.8		0.8		1.5		-1.0	-1.0	0.0		0.01	0.8		0.8		blood_exit						-   					-   					-   					1.4			1.0		NonFatalHeadshot		-						-
																																					
# THIGH																																				
106		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	3		2		0.2		4.0		0.06		0.84	0.8		0.8		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood     						-   					-   					-   					0.8			1.0		BulletLarge				-						-
506		16.0	1010	1010	1015	1015	1017	1017	50  0	0		0.0			0.8			300.0	400.0	2		2		0.3		4.0		0.06		0.8		0.8		0.8		0.8		0.84	0.8		0.8		1.0		-1.0	-1.0	0.0		0.01	0.8		0.8		ent_brk_blood					-   					-   					-   					0.8			1.0		BulletLarge				-						-
																																				
																																				
##############																																			
# SHOTGUN																																			
##############																																			
																																				
# NORMAL																																			
108		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.99		5.5		0.01		1.2		0.8		1.2		1.2		1.2		1.2		1.2		1.5		-1.0	-1.0	0.01		0.01	0.9		0.9		blood_entry_shotgun     					-   					-   					-   					1.8			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
508		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.99		5.5		0.01		1.2		0.8		1.2		1.2		1.2		1.2		1.2		1.2		-1.0	-1.0	0.01		0.01	0.9		0.9		blood_entry_shotgun						-   					-   					-   					1.8			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
# HEADSHOT																																		
109		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.99	5.5		0.01		0.9		1.2		1.1		1.2		1.1		1.2		1.1		1.2		-1.0	-1.0	0.01		0.0		0.99		0.99		blood_entry_shotgun						-   					-   					-   					4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
509		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			400.0	500.0	8		5		0.99	5.5		0.01		0.9		1.2		1.1		1.2		1.1		1.2		1.1		1.2		-1.0	-1.0	0.01		0.0		0.99		0.99		blood_entry_shotgun						-   					-   					-   					4.3			1.0		ShotgunSmallMonolithic			ShotgunSmallMonolithic			ShotgunSmallMonolithic
																																				
																																				
##############																																			
# SNIPER																																			
##############																																			
																																				
# NORMAL																																			
201		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		2		0.05	6.0		0.01		0.5		0.7		0.8		1.2		0.5		0.7		0.8		1.2		-1.0	-1.0	0.01		0.01	0.9		0.9		td_blood_pistol     			-   					-   					-   					0.7			1.0		BulletLarge				-						-
701		20.0	1010	1010	1015	1015	1017	1017	50  0	0		0.8			0.8			500.0	600.0	4		2		0.05	6.0		0.01		0.8		0.9		1.0		1.6		0.5		0.7		0.8		1.2		-1.0	-1.0	0.01		0.01	0.9		0.9		td_blood_pistol				-   					-   					-   					0.7			1.0		BulletLarge				-						-
																																				
# HEADSHOT																																			
202		23.0		1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			500.0	600.0	4		1		0.55	6.0		0.01		1.2		1.8		1.2		3.8		3.2		1.8		1.2		1.8		-1.0	-1.0	0.01		0.01	0.9		0.9		blood_entry_shotgun       blood_armour  			blood_armour_heavy  	blood_stab_uw			0.9			1.0		ShotgunSmallMonolithic				ShotgunSmallMonolithic				ShotgunSmallMonolithic
702		20.0		1010	1010	1015	1015	1017	1017	50  0	0		0.9			0.9			500.0	600.0	4		1		0.1		6.0		0.01		0.6		0.8		0.9		3.2		2.6		0.8		0.9		1.2		-1.0	-1.0	0.01		0.01	0.99		0.99		blood_entry_shotgun     	-   					-   					-   					1.5			1.0		ShotgunSmallMonolithic				-						-


##############																																	
# CLOWN / ALIEN																																
##############																																	
																																				
900		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-
950		1.0		0		0		0		0		0		0		50  0	0		0.3			0.75		10.0	25.0	0		0		0.25	0.0		0.0		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.1		0.0		0.0		0.0		0.0		1.0		1.0		-						-						-						-   					0.0			1.0		-						-						-


BLOODFX_EXIT_INFO_END
